movieID	title	imdbID	year	rottenTomatoesID
5978	The Whistle Blower	92206	1987	5632
5979	Attack of the Crab Monsters	50147	1957	5633
5980	Black Christmas	454082	2006	5634
5981	The Day of the Triffids	55894	1962	5635
5982	Esther Kahn	183056	2000	5636
5983	Invaders from Mars	45917	1953	5637
5984	Histoire d'O	73115	1975	5638
5985	Asoka	249371	2001	5639
5986	Fat City	68575	1972	5640
5987	"Love, Honour and Obey"	199727	2000	5641
5988	Quicksilver	91814	1986	5642
5989	Catch Me If You Can	264464	2002	5643
5990	Pinocchio	32910	1940	5644
5991	Chicago	299658	2002	5645
5992	The Hours	274558	2002	5646
5993	Max	290210	2002	5647
5994	Nicholas Nickleby	309912	2002	5648
5995	The Pianist	253474	2002	5649
5996	Sonny	305973	2002	5650
5997	Champagne for Caesar	42325	1950	5651
5998	Doppelgänger	64519	1969	5652
5999	Heavy Metal 2000	119273	2000	5653
6000	La casa sperduta nel parco	80503	1980	5654
6001	The King of Comedy	85794	1982	5655
6002	Love Liza	282698	2002	5656
6003	Confessions of a Dangerous Mind	270288	2002	5657
6004	Vale Abraão	108471	1993	5658
6005	Blue Collar Comedy Tour: The Movie	330069	2003	5659
6006	Just Married	305711	2003	5660
6007	P.S. Your Cat Is Dead!	245341	2002	5661
6008	Le fils	291172	2002	5662
6009	Hyôryû-gai	246498	2000	5663
6010	Double Whammy	250347	2001	5664
6011	WiseGirls	284655	2002	5665
6012	A Guy Thing	295289	2003	5666
6013	Kangaroo Jack	257568	2003	5667
6014	National Security	271668	2003	5668
6015	Da wan	287934	2001	5669
6016	Cidade de Deus	317248	2002	5670
6017	Yadon ilaheyya	274428	2002	5671
6018	En kærlighedshistorie	285280	2001	5672
6019	Indagine su un cittadino al di sopra di ogni sospetto	65889	1970	5673
6020	Alice Adams	26056	1935	5674
6021	Der amerikanische Freund	75675	1977	5675
6022	American Me	103671	1992	5676
6023	Bande à part	57869	1964	5677
6024	The Break-Up	452594	2006	5678
6025	CB4	106500	1993	5679
6026	Der Totmacher	114704	1995	5680
6027	Dogfight	101748	1991	5681
6029	Fun in Acapulco	57083	1963	5682
6030	Girls! Girls! Girls!	56023	1962	5683
6031	Imitation of Life	52918	1959	5684
6032	A Little Romance	79477	1979	5685
6033	Mystery Date	102500	1991	5686
6035	Pépé le Moko	29453	1937	5687
6036	Secret Admirer	89981	1985	5688
6037	Summer Lovers	84737	1982	5689
6038	Tune in Tomorrow...	100822	1990	5690
6039	The Woman in Red	88414	1984	5691
6040	Darkness Falls	282209	2003	5692
6041	Amen.	280653	2002	5693
6042	Im toten Winkel - Hitlers Sekretärin	311320	2002	5694
6043	Im Spiegel der Maya Deren	284203	2002	5695
6044	Blind Date	92666	1987	5696
6045	Love and a Bullet	235553	2002	5697
6047	Dead Reckoning	39305	1947	5698
6048	The Devil at 4 O'Clock	54805	1961	5699
6049	Ethan Frome	106833	1993	5700
6050	Milk	1013753	2008	5701
6051	The Harder They Come	70155	1972	5702
6052	The Horse in the Gray Flannel Suit	63091	1968	5703
6053	Krush Groove	89444	1985	5704
6054	The Moon-Spinners	58371	1964	5705
6055	Sugar Hill	107079	1993	5706
6056	Chaos	402910	2005	5707
6057	Biker Boyz	326769	2003	5708
6058	Final Destination 2	309593	2003	5709
6059	The Recruit	292506	2003	5710
6060	The Guru	280720	2002	5711
6061	Kedma	304267	2002	5712
6062	Lost in La Mancha	308514	2002	5713
6063	May	303361	2002	5714
6064	The Harder They Fall	49291	1956	5715
6065	I'm All Right Jack	52911	1959	5716
6066	Murder by Decree	79592	1979	5717
6067	Ordinary Decent Criminal	160611	2000	5718
6068	Pursued	385969	2004	5719
6070	Topâzu	105622	1992	5720
6072	La femme infidèle	64323	1969	5721
6073	La decima vittima	59095	1965	5722
6074	The Freshman	99615	1990	5723
6075	Den enfaldige mördaren	83888	1982	5724
6076	Enigma	157583	2001	5725
6077	Evil Under the Sun	83908	1982	5726
6078	Firefox	83943	1982	5727
6079	Five Days One Summer	83947	1982	5728
6080	Forced Vengeance	83960	1982	5729
6081	Le gendarme et les gendarmettes	83996	1982	5730
6082	The Grey Fox	85622	1982	5731
6083	Hammett	85640	1982	5732
6084	Honkytonk Man	84088	1982	5733
6086	"I, the Jury"	84112	1982	5734
6087	If You Could See What I Hear	84117	1982	5735
6088	Jekyll and Hyde... Together Again	84171	1982	5736
6089	Jönssonligan & DynamitHarry	84189	1982	5737
6090	Kiss Me Goodbye	84210	1982	5738
6091	Laberinto de pasiones	84228	1982	5739
6092	The Last American Virgin	84234	1982	5740
6093	The Last Unicorn	84237	1982	5741
6094	Liquid Sky	85852	1982	5742
6095	Long xiao ye	84266	1982	5743
6096	Making Love	84293	1982	5744
6097	Manhattan Baby	84298	1982	5745
6099	Megaforce	84316	1982	5746
6100	A Midsummer Night's Sex Comedy	84329	1982	5747
6101	The Missing	338188	2003	5748
6102	The Mission	91530	1986	5749
6103	Monsignor	84351	1982	5750
6104	Monty Python Live at the Hollywood Bowl	84352	1982	5751
6105	Moonlight	955346	2007	5752
6106	Mother Lode	84359	1982	5753
6107	La notte di San Lorenzo	84422	1982	5754
6108	La nuit de Varennes	84423	1982	5755
6109	One from the Heart	84445	1982	5756
6110	Pandemonium	84464	1982	5757
6111	Paradise	84469	1982	5758
6112	Partner(s)	419026	2005	5759
6113	Passion	84481	1982	5760
6114	Permanent Vacation	475431	2007	5761
6115	Personal Best	84489	1982	5762
6116	Pirates of the Caribbean: The Curse of the Black Pearl	325980	2003	5763
6117	Privates on Parade	84538	1982	5764
6118	Przypadek	84549	1981	5765
6119	Le père Noël est une ordure	84555	1982	5766
6120	Q	84556	1982	5767
6121	Querelle	84565	1982	5768
6122	Richard Pryor Live on the Sunset Strip	84597	1982	5769
6123	Sans soleil	84628	1983	5770
6124	Savannah Smiles	84633	1982	5771
6125	The Secret Policeman's Other Ball	84648	1982	5772
6126	Die Sehnsucht der Veronika Voss	84654	1982	5773
6127	Shoot the Moon	84675	1982	5774
6128	Six-Pack	221554	2000	5775
6129	Six Weeks	84691	1982	5776
6130	Soldier	120157	1998	5777
6131	Some Kind of Hero	83107	1982	5778
6132	Lo squartatore di New York	84719	1982	5779
6133	Der Stand der Dinge	84725	1982	5780
6134	Starstruck	84728	1982	5781
6135	Still of the Night	84732	1982	5782
6137	Sword of the Valiant: The Legend of Sir Gawain and the Green Knight	84750	1984	5783
6138	Tag: The Assassination Game	84756	1982	5784
6139	The Tempest	81613	1979	5785
6140	Tenebre	84777	1982	5786
6141	My Name Is Bruce	489235	2007	5787
6142	Time Walker	84796	1982	5788
6143	Trail of the Pink Panther	84814	1982	5789
6144	La traviata	84821	1982	5790
6145	Venom	428251	2005	5791
6146	Finnegan Begin Again	89145	1985	5792
6147	Die weiße Rose	84897	1982	5793
6148	White Dog	84899	1982	5794
6149	Who Dares Wins	83941	1982	5795
6150	Wrong Is Right	84920	1982	5796
6151	Yol	84934	1982	5797
6152	Il mondo di Yor	84935	1983	5798
6153	Zapped!	84945	1982	5799
6154	Deliver Us from Eva	301181	2003	5800
6155	How to Lose a Guy in 10 Days	251127	2003	5801
6156	Shanghai Knights	300471	2003	5802
6157	Daredevil	287978	2003	5803
6158	The Jungle Book 2	283426	2003	5804
6159	All the Real Girls	299458	2003	5805
6160	Amandla! A Revolution in Four Part Harmony	303297	2002	5806
6161	Chihwaseon	317234	2002	5807
6162	Jerry Maguire	116695	1996	5808
6163	À la folie... pas du tout	291579	2002	5809
6164	Lockdown	196708	2000	5810
6166	Dennis the Menace	106701	1993	5811
6167	The Stand	108941	1994	5812
6168	10 to Midnight	85121	1983	5813
6169	The Black Stallion Returns	85248	1983	5814
6170	The Black Stallion	78872	1979	5815
6172	A Countess from Hong Kong	61523	1967	5816
6173	Into the West	104522	1992	5817
6174	Kinjite: Forbidden Subjects	97670	1989	5818
6175	Messenger of Death	95626	1988	5819
6176	Mr. Majestyk	71866	1974	5820
6177	Murphy's Law	91575	1986	5821
6178	A Patch of Blue	59573	1965	5822
6179	A Prayer for the Dying	93771	1987	5823
6180	Q	84556	1982	5824
6181	The Red Badge of Courage	43961	1951	5825
6182	The Thrill of It All	57581	1963	5826
6183	Pillow Talk	53172	1959	5827
6184	The Man Who Fell to Earth	74851	1976	5828
6185	Dark Blue	279331	2002	5829
6186	Gods and Generals	279111	2003	5830
6187	The Life of David Gale	289992	2003	5831
6188	Old School	302886	2003	5832
6190	Lawless Heart	276276	2001	5833
6191	The Navigators	279977	2001	5834
6192	Elsker dig for evigt	315543	2002	5835
6193	Poolhall Junkies	273982	2002	5836
6194	Till Human Voices Wake Us	240980	2002	5837
6195	Stone Reader	324080	2002	5838
6196	Cradle 2 the Grave	306685	2003	5839
6197	Spider	278731	2002	5840
6198	American Heart	103670	1992	5841
6199	Edie & Pen	116169	1996	5842
6200	Insignificance	89343	1985	5843
6201	Lady Jane	91374	1986	5844
6202	Hatuna Meuheret	287471	2001	5845
6203	Life Stinks	102303	1991	5846
6204	The Meteor Man	107563	1993	5847
6205	Mr. North	95665	1988	5848
6206	Dead Poets Society	97165	1989	5849
6207	The Slaughter Rule	266971	2002	5850
6208	Teenagers from Outer Space	53337	1959	5851
6209	Trouble Bound	105645	1993	5852
6210	WaSanGo	301429	2001	5853
6211	Enchanted	461770	2007	5854
6212	Bringing Down the House	305669	2003	5855
6213	Tears of the Sun	314353	2003	5856
6214	Irréversible	290673	2002	5857
6215	Laurel Canyon	298408	2002	5858
6216	Nirgendwo in Afrika	161860	2001	5859
6217	The Safety of Objects	256359	2001	5860
6218	Bend It Like Beckham	286499	2002	5861
6219	The Hunted	269347	2003	5862
6220	Willard	310357	2003	5863
6221	Gaudi Afternoon	235412	2001	5864
6222	Prozac Nation	236640	2001	5865
6223	Spun	283003	2002	5866
6224	Zir-e poost-e shahr	250125	2001	5867
6225	King of Kings	55047	1961	5868
6226	Die verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann	73858	1975	5869
6228	The Talk of the Town	35417	1942	5870
6229	Two-Lane Blacktop	67893	1971	5871
6230	Bang the Drum Slowly	69765	1973	5872
6231	The Benny Goodman Story	47873	1956	5873
6232	Born Free	60182	1966	5874
6233	Born Yesterday	42276	1950	5875
6234	Equus	75995	1977	5876
6235	Europa Europa	99776	1990	5877
6236	Fear Strikes Out	50383	1957	5878
6237	The Glenn Miller Story	47030	1954	5879
6238	Green Card	99699	1990	5880
6239	Journey to the Center of the Earth	373051	2008	5881
6240	One Good Cop	102593	1991	5882
6241	Pauline à la plage	86087	1983	5883
6242	Ringu	178868	1998	5884
6243	Ringu 2	218553	1999	5885
6244	Salaam Bombay!	96028	1988	5886
6245	Sweet Charity	65054	1969	5887
6246	Talent for the Game	103036	1991	5888
6247	Women in Love	66579	1969	5889
6248	Japón	322824	2002	5890
6249	Boat Trip	285462	2002	5891
6250	The Dream Catcher	128170	1999	5892
6251	Piglet's Big Movie	323642	2003	5893
6252	View from the Top	264150	2003	5894
6254	The Awful Truth	28597	1937	5895
6255	For the Bible Tells Me So	912583	2007	5896
6256	La casa dalle finestre che ridono	74287	1976	5897
6257	Jag är nyfiken - en film i gult	61834	1967	5898
6258	Les dames du Bois de Boulogne	37630	1945	5899
6259	Flicka	434215	2006	5900
6260	Black Robe	101465	1991	5901
6261	Wind	105824	1992	5902
6262	Ren xiao yao	318025	2002	5903
6263	Basic	264395	2003	5904
6264	The Core	298814	2003	5905
6265	Head of State	325537	2003	5906
6266	What a Girl Wants	286788	2003	5907
6267	Assassination Tango	283897	2002	5908
6268	Raising Victor Vargas	316188	2002	5909
6269	The Life Aquatic with Steve Zissou	362270	2004	5910
6270	Dreams	100998	1990	5911
6271	La nuit américaine	70460	1973	5912
6272	Eye of God	116261	1997	5913
6273	In a Lonely Place	42593	1950	5914
6274	Physical Evidence	98093	1989	5915
6275	Square Dance	94020	1987	5916
6276	Wake of the Red Witch	40946	1948	5917
6277	Winter Kills	80139	1979	5918
6278	Fellini: Je suis un grand menteur	314062	2002	5919
6279	The Good Thief	281820	2002	5920
6280	A Man Apart	266465	2003	5921
6281	Phone Booth	183649	2002	5922
6282	Cet amour-là	277622	2001	5923
6283	Cowboy Bebop: Tengoku no tobira	275277	2001	5924
6284	DysFunktional Family	337996	2003	5925
6285	Levity	304328	2003	5926
6286	Mies vailla menneisyyttä	311519	2002	5927
6287	Anger Management	305224	2003	5928
6288	Better Luck Tomorrow	280477	2002	5929
6289	Ghosts of the Abyss	297144	2003	5930
6290	House of 1000 Corpses	251736	2003	5931
6291	Lilja 4-ever	300140	2002	5932
6292	Marion Bridge	329355	2002	5933
6293	XX/XY	245573	2002	5934
6294	Bulletproof Monk	245803	2003	5935
6295	Chasing Papi	323572	2003	5936
6296	A Mighty Wind	310281	2003	5937
6297	Holes	311289	2003	5938
6298	Malibu's Most Wanted	328099	2003	5939
6299	Le peuple migrateur	301727	2001	5940
6300	Blinkende lygter	236027	2000	5941
6301	Straw Dogs	67800	1971	5942
6302	Beginning of the End	50177	1957	5943
6303	The Andromeda Strain	424600	2008	5944
6304	Brainscan	109327	1994	5945
6305	Fahrenheit 451	60390	1966	5946
6306	I Am Trying to Break Your Heart	327920	2002	5947
6307	The Iceman Cometh	70212	1973	5948
6308	Legal Eagles	91396	1986	5949
6309	Married to It	107523	1991	5950
6310	Memories of Me	95613	1988	5951
6311	The Other Side of Heaven	250371	2001	5952
6312	A Private Function	89838	1984	5953
6313	Sibling Rivalry	100611	1990	5954
6314	Undercover Blues	108442	1993	5955
6315	Wildcats	92214	1986	5956
6316	The Wiz	78504	1978	5957
6317	Cartouche	55832	1962	5958
6318	The Marrying Man	102411	1991	5959
6319	"Mon père, ce héros."	102465	1991	5960
6320	Scenes from a Mall	102849	1991	5961
6321	How Stella Got Her Groove Back	120703	1998	5962
6322	Confidence	310910	2003	5963
6323	Identity	309698	2003	5964
6324	It Runs in the Family	311110	2003	5965
6325	The Real Cancun	360916	2003	5966
6326	City of Ghosts	164003	2002	5967
6327	A Decade Under the Influence	342275	2003	5968
6328	Dom durakov	332605	2002	5969
6329	Manic	252684	2001	5970
6330	People I Know	274711	2002	5971
6331	Spellbound	38109	1945	5972
6332	The Lizzie McGuire Movie	306841	2003	5973
6333	X2	290334	2003	5974
6334	Blue Car	290145	2002	5975
6335	The Dancer Upstairs	118926	2002	5976
6336	Gomgashtei dar Aragh	317226	2002	5977
6337	Owning Mahowny	285861	2003	5978
6338	Daddy Day Care	317303	2003	5979
6339	L'homme du train	301414	2002	5980
6340	Only the Strong Survive	308672	2002	5981
6341	The Shape of Things	308878	2003	5982
6342	Road Trip	215129	2000	5983
6343	Washington Heights	314871	2002	5984
6344	101 Reykjavík	237993	2000	5985
6345	A Chorus Line	88915	1985	5986
6346	Absolute Beginners	90585	1986	5987
6347	Beat Street	86946	1984	5988
6348	Breakin' 2: Electric Boogaloo	86999	1984	5989
6349	Breakin'	86998	1984	5990
6350	Tenkû no shiro Rapyuta	92067	1986	5991
6351	Hysterical Blindness	290664	2002	5992
6352	Lambada	99969	1990	5993
6353	Roadie	81433	1980	5994
6354	The Carpetbaggers	57917	1964	5995
6355	Les Girls	50631	1957	5996
6356	Gunfight at the O.K. Corral	50468	1957	5997
6357	High Society	49314	1956	5998
6358	Kiss Me Kate	45963	1953	5999
6365	The Matrix Reloaded	234215	2003	6000
6366	Dracula: Pages from a Virgin's Diary	293113	2002	6001
6367	Down with Love	309530	2003	6002
6368	Cinemania	281724	2002	6003
6369	Friends and Family	206762	2001	6004
6370	L'auberge espagnole	283900	2002	6005
6371	Pokémon Heroes	347791	2003	6006
6373	Evan Almighty	413099	2007	6007
6374	The In-Laws	314786	2003	6008
6375	Gigantic (A Tale of Two Johns)	304081	2002	6009
6376	Respiro	286516	2002	6010
6377	Finding Nemo	266543	2003	6011
6378	The Italian Job	317740	2003	6012
6379	Wrong Turn	295700	2003	6013
6380	Capturing the Friedmans	342172	2003	6014
6382	He ni zai yi qi	332639	2002	6015
6383	2 Fast 2 Furious	322259	2003	6016
6384	Love the Hard Way	263671	2001	6017
6385	Whale Rider	298228	2002	6018
6386	Nevada Smith	60748	1966	6019
6387	Zong heng si hai	101020	1991	6020
6388	Regeneration	120001	1997	6021
6390	Silk Stockings	50972	1957	6022
6391	Snowball Express	69291	1972	6023
6392	A Man Called Horse	66049	1970	6024
6394	Big Jake	66831	1971	6025
6395	Movie Crazy	23241	1932	6026
6396	Dementia 13	56983	1963	6027
6397	Drôle de drame ou L'étrange aventure du Docteur Molyneux	27552	1937	6028
6398	Le Mans	67334	1971	6029
6400	Un coupable idéal	307197	2001	6030
6401	Rio Lobo	66301	1970	6031
6402	Siam Sunset	178022	1999	6032
6403	The Swimmer	63663	1968	6033
6404	Lo sceicco bianco	44000	1952	6034
6405	Treasure Island	100813	1990	6035
6406	Due occhi diabolici	100827	1990	6036
6407	Walk Don't Run	61170	1966	6037
6408	Animals Are Beautiful People	71143	1974	6038
6409	Bend of the River	44413	1952	6039
6410	Car Wash	74281	1976	6040
6411	Come September	54759	1961	6041
6412	Destry Rides Again	31225	1939	6042
6413	The Electric Horseman	79100	1979	6043
6414	Gay Purr-ee	57093	1962	6044
6415	Intervista	93267	1987	6045
6416	King Rat	59358	1965	6046
6417	Live Wire	104743	1992	6047
6419	Mr. & Mrs. Bridge	100200	1990	6048
6421	The Rare Breed	60884	1966	6049
6422	Shenandoah	59711	1965	6050
6423	Straight Talk	105481	1992	6051
6424	Oscar	102603	1991	6052
6425	The Sixth Man	120142	1997	6053
6426	The Far Country	48055	1954	6054
6427	The Railway Children	215111	2000	6055
6428	Two Mules for Sister Sara	65134	1970	6056
6429	Winchester '73	43137	1950	6057
6430	Ziggy Stardust and the Spiders from Mars	86643	1973	6058
6431	Battle Cry	47860	1955	6059
6432	The Courtship of Eddie's Father	56956	1963	6060
6433	Chelovek s kino-apparatom	19760	1929	6061
6434	"Objective, Burma!"	37954	1945	6062
6435	Operation Pacific	43887	1951	6063
6436	This Boy's Life	108330	1993	6064
6437	13 Rue Madeleine	38279	1947	6065
6438	633 Squadron	57811	1964	6066
6439	Star Wars: Episode II - Attack of the Clones	121765	2002	6067
6440	Barton Fink	101410	1991	6068
6441	Battle of Britain	64072	1969	6069
6442	Belle epoque	103791	1992	6070
6443	The Big Trail	20691	1930	6071
6445	Cloak & Dagger	87065	1984	6072
6446	The Comancheros	54757	1961	6073
6447	Duel at Diablo	60355	1966	6074
6448	Flight of the Phoenix	377062	2004	6075
6449	From the Terrace	53841	1960	6076
6450	"Heaven Knows, Mr. Allison"	50490	1957	6077
6451	The Hot Rock	68718	1972	6078
6452	"The Long, Hot Summer"	51878	1958	6079
6453	Man of Aran	25456	1934	6080
6454	Music Box	100211	1989	6081
6455	North to Alaska	54127	1960	6082
6456	Que la bête meure	64861	1969	6083
6457	Sink the Bismarck!	54310	1960	6084
6458	The Blue Max	60177	1966	6085
6459	The Desert Fox: The Story of Rommel	43461	1951	6086
6460	Le procès	57427	1962	6087
6461	Unforgiven	105695	1992	6088
6462	The Undefeated	65150	1969	6089
6463	Divine Trash	150338	1998	6090
6464	Good Burger	119215	1997	6091
6465	Jubilee	76240	1978	6092
6466	Mississippi Masala	102456	1991	6093
6467	Quai des Orfèvres	39739	1947	6094
6468	A Stranger Among Us	105483	1992	6095
6469	Cahill U.S. Marshal	69834	1973	6096
6470	Chisum	65547	1970	6097
6471	Defence of the Realm	89009	1985	6098
6472	Eat a Bowl of Tea	97261	1989	6099
6473	Half Moon Street	91164	1986	6100
6474	La tregua	117959	1997	6101
6475	Opportunity Knocks	100301	1990	6102
6476	Shattered Glass	323944	2003	6103
6477	The Song of Bernadette	36377	1943	6104
6478	The Life and Times of Judge Roy Bean	68853	1972	6105
6479	The Spirit of '76	100670	1990	6106
6480	Thoroughly Modern Millie	62362	1967	6107
6481	Where the Heart Is	198021	2000	6108
6482	Dumb and Dumberer: When Harry Met Lloyd	329028	2003	6109
6483	From Justin to Kelly	339034	2003	6110
6484	Hollywood Homicide	329717	2003	6111
6485	Rugrats Go Wild	337711	2003	6112
6486	The Hard Word	280490	2002	6113
6487	The Heart of Me	301390	2002	6114
6488	Décalage horaire	293116	2002	6115
6489	"Mi Casa, Su Casa"	293452	2003	6116
6490	Manito	298050	2002	6117
6491	Best of the Best 3: No Turning Back	112483	1995	6118
6492	Oligarkh	308671	2002	6119
6493	Alex & Emma	318283	2003	6120
6494	On_Line	302889	2002	6121
6495	Experiment in Terror	55972	1962	6122
6496	Éxtasis	118239	1996	6123
6497	Paris brûle-t-il?	60814	1966	6124
6498	Murphy's War	67458	1971	6125
6499	Orphans of the Storm	12532	1921	6126
6500	The Satanic Rites of Dracula	70634	1973	6127
6502	28 Days Later...	289043	2002	6128
6503	Charlie's Angels: Full Throttle	305357	2003	6129
6504	Benzina	302309	2001	6130
6505	Ed and His Dead Mother	106792	1993	6131
6506	Chuen jik sat sau	286635	2001	6132
6507	Just a Little Harmless Sex	175777	1998	6133
6508	The Bank Job	200465	2008	6134
6509	Angst essen Seele auf	71141	1974	6135
6510	"Bodies, Rest & Motion"	106447	1993	6136
6511	The Blood of Jesus	33406	1941	6137
6512	The Long Ships	57259	1964	6138
6513	Made for Each Other	31602	1939	6139
6514	Ring of Terror	56415	1962	6140
6515	You Only Live Once	29808	1937	6141
6516	Anastasia	118617	1997	6142
6517	Babe	112431	1995	6143
6518	Flight of the Intruder	99587	1991	6144
6519	Fun with Dick and Jane	369441	2005	6145
6520	Arthur! And the Square Knights of the Round Table	220912	1966	6146
6521	The Main Event	79510	1979	6147
6522	Man's Favorite Sport?	58324	1964	6148
6523	Mr. Baseball	104926	1992	6149
6524	Pote tin Kyriaki	54198	1960	6150
6525	Mixed Nuts	110538	1994	6151
6526	Hachi-gatsu no kyôshikyoku	101991	1991	6152
6527	Scaramouche	45125	1952	6153
6528	Start the Revolution Without Me	66402	1970	6154
6529	Strange Bedfellows	360032	2004	6155
6530	Le locataire	74811	1976	6156
6531	The Hour of the Pig	107146	1993	6157
6532	Up the Sandbox	69449	1972	6158
6533	"What's Up, Doc?"	69495	1972	6159
6534	The Incredible Hulk	800080	2008	6160
6535	"Legally Blonde 2: Red, White & Blonde"	333780	2003	6161
6536	Sinbad: Legend of the Seven Seas	165982	2003	6162
6537	Terminator 3: Rise of the Machines	181852	2003	6163
6538	Swimming Pool	324133	2003	6164
6539	Pirates of the Caribbean: The Curse of the Black Pearl	325980	2003	6165
6540	Madame Satã	317887	2002	6166
6541	The League of Extraordinary Gentlemen	311429	2003	6167
6542	Kukushka	308476	2002	6168
6543	The Holy Land	283387	2001	6169
6544	Une femme de ménage	291538	2002	6170
6545	I Capture the Castle	300015	2003	6171
6546	Km. 0	251777	2000	6172
6547	Northfork	322659	2003	6173
6548	Bad Boys II	172156	2003	6174
6549	How to Deal	319524	2003	6175
6550	Johnny English	274166	2003	6176
6551	The Anarchist Cookbook	284850	2002	6177
6552	Dirty Pretty Things	301199	2002	6178
6553	L'imbalsamatore	322725	2002	6179
6554	Garage Days	280696	2002	6180
6555	Cavale	233418	2002	6181
6556	Umi wa miteita	316829	2002	6182
6557	Wild Hogs	486946	2007	6183
6558	Curly Sue	101635	1991	6184
6559	Little Giants	110364	1994	6185
6560	Loose Cannons	100053	1990	6186
6561	The Mouse That Roared	53084	1959	6187
6562	Spencer's Mountain	57523	1963	6188
6563	Masked and Anonymous	319829	2003	6189
6564	Lara Croft Tomb Raider: The Cradle of Life	325703	2003	6190
6565	Seabiscuit	329575	2003	6191
6566	Spy Kids 3-D: Game Over	338459	2003	6192
6567	Buffalo Soldiers	252299	2001	6193
6568	Camp	342167	2003	6194
6569	Hotel	278487	2001	6195
6570	La hija del caníbal	314170	2003	6196
6571	Los lunes al sol	319769	2002	6197
6572	Scorched	286947	2003	6198
6573	Avanti!	68240	1972	6199
6574	Eve of Destruction	101831	1991	6200
6575	Stoked: The Rise and Fall of Gator	271211	2002	6201
6576	Juggernaut	71706	1974	6202
6577	Kickboxer 2: The Road Back	102202	1991	6203
6578	"Kiss Me, Stupid"	58265	1964	6204
6579	"One, Two, Three"	55256	1961	6205
6580	Amores Possíveis	275915	2001	6206
6581	The Private Life of Sherlock Holmes	66249	1970	6207
6582	Remo Williams: The Adventure Begins	89901	1985	6208
6583	The Blood of Heroes	94764	1989	6209
6584	"What's Up, Tiger Lily?"	61177	1966	6210
6585	White Lightning	70915	1973	6211
6586	American Wedding	328828	2003	6212
6587	Gigli	299930	2003	6213
6588	And Now... Ladies and Gentlemen...	283883	2002	6214
6589	Boys Life 4: Four Play	369295	2003	6215
6590	I'll Be There	325352	2003	6216
6591	The Magdalene Sisters	318411	2002	6217
6592	The Secret Lives of Dentists	314630	2002	6218
6593	Freaky Friday	322330	2003	6219
6595	S.W.A.T.	257076	2003	6220
6596	Le divorce	306734	2003	6221
6597	Shura Yukihime	310149	2001	6222
6598	Step Into Liquid	308508	2003	6223
6599	Accattone	54599	1961	6224
6600	The Making of '...And God Spoke'	107492	1993	6225
6601	Big Trouble	246464	2002	6226
6602	Brain Damage	94793	1988	6227
6603	La double vie de Véronique	101765	1991	6228
6604	Uccellacci e uccellini	61132	1966	6229
6605	The Man in the Glass Booth	73345	1975	6230
6607	The Red Pony	41792	1949	6231
6608	Sex & the Other Man	112628	1995	6232
6609	Il vangelo secondo Matteo	58715	1964	6233
6610	The Honeymoon Killers	64437	1969	6234
6611	Umberto D.	45274	1952	6235
6612	My Brother's Keeper	287944	2002	6236
6613	The Day of the Dolphin	69946	1973	6237
6614	I Love You to Death	99819	1990	6238
6615	Freddy vs. Jason	329101	2003	6239
6616	Grind	338077	2003	6240
6617	Open Range	316356	2003	6241
6618	Siu lam juk kau	286112	2001	6242
6619	Uptown Girls	263757	2003	6243
6620	American Splendor	305206	2003	6244
6622	Carnages	280523	2002	6245
6623	Passionada	285879	2002	6246
6624	Agent Cody Banks	313911	2003	6247
6625	Camp Nowhere	109369	1994	6248
6626	The Cemetery Club	106536	1993	6249
6627	Changing Habits	115865	1997	6250
6628	Hot Dog... The Movie	87425	1984	6251
6629	House of Wax	397065	2005	6252
6630	The Inn of the Sixth Happiness	51776	1958	6253
6631	Man's Best Friend	107504	1993	6254
6633	Prince of Jutland	110891	1994	6255
6634	Remando al viento	93840	1988	6256
6635	The Rachel Papers	98160	1989	6257
6636	The Sure Thing	90103	1985	6258
6637	Thrashin'	92085	1986	6259
6638	Valley Girl	86525	1983	6260
6639	Wait Until Dark	62467	1967	6261
6641	Code inconnu: Récit incomplet de divers voyages	216625	2000	6262
6642	Showdown in Little Tokyo	102915	1991	6263
6643	Tôkyô monogatari	46438	1953	6264
6644	Le rayon vert	91830	1986	6265
6645	THX 1138	66434	1971	6266
6646	Beyond the Valley of the Dolls	65466	1970	6267
6647	The Business of Fancydancing	303313	2002	6268
6648	Chunhyangdyun	245837	2000	6269
6649	Tunes of Glory	54412	1960	6270
6650	Kind Hearts and Coronets	41546	1949	6271
6651	Ash Wednesday	280438	2002	6272
6652	Joe Kidd	68768	1972	6273
6653	The Keep	85780	1983	6274
6654	Kaitei gunkan	57215	1963	6275
6655	Chikyû Bôeigun	50251	1957	6276
6656	Attack of the Puppet People	51381	1958	6277
6657	"The Beast from 20,000 Fathoms"	45546	1953	6278
6658	Enchanted	461770	2007	6279
6659	Tremors	100814	1990	6280
6660	The Red Shoes	40725	1948	6281
6661	Me & Isaac Newton	218433	1999	6282
6662	The Pink Panther	383216	2006	6283
6663	The Pink Panther Strikes Again	75066	1976	6284
6664	Commando	88944	1985	6285
6665	Dracula	21814	1931	6286
6666	Le charme discret de la bourgeoisie	68361	1972	6287
6667	Waco: The Rules of Engagement	120472	1997	6288
6668	Wo de fu qin mu qin	235060	1999	6289
6669	Ikiru	44741	1952	6290
